date,symbol,open_1D,high_1D,low_1D,close_1D,volume_1D,vwap_1D,transactions_1D,year_1D,month_1D,day_1D,dayofweek_1D,close_1D_lag1,gap_1D,net_1D,pval_1D,mval_1D,rsi_1D,low_1D_lag1,high_1D_lag1,truerange_1D,atr_1D,atr_20_1D,volatility_20d_1D,rsi_14_1D,wdev_1D,wdevhigh_1D,wdevlow_1D,shannlong_1D,shannshort_1D,shannhold_1D,rebalancesignal_1D
2022-10-19,tsla,219.8,222.93,217.78,222.04,65468379.0,219.7439,864642,2022,10,19,2,220.19,-0.17711976020708953,1.8499999999999943,1.8499999999999943,0.0,,217.25,229.82,5.150000000000006,,,,,0.0030471918258229147,False,True,False,False,True,0.0
2022-10-19,aapl,141.69,144.9492,141.5,143.86,61757790.0,143.4441,511348,2022,10,19,2,143.75,-1.4330434782608759,0.11000000000001364,0.11000000000001364,0.0,,140.61,146.7,3.4491999999999905,,,,,0.002532574143291222,False,True,False,False,True,0.0
2022-10-19,amzn,114.71,116.5932,113.22,115.07,47198122.0,114.8511,435997,2022,10,19,2,116.36,-1.4180130629082188,-1.2900000000000063,0.0,1.2900000000000063,,114.79,119.52,3.373199999999997,,,,,0.002796469457310158,False,True,False,False,True,0.0
2022-10-19,googl,100.01,101.0183,98.9201,99.63,23811064.0,99.8639,244219,2022,10,19,2,100.77,-0.7541927160861328,-1.1400000000000006,0.0,1.1400000000000006,,99.97,103.47,2.0981999999999914,,,,,-0.0008517034068136198,False,True,False,False,True,0.0
2022-10-19,nflx,265.0,279.3,262.66,272.38,46680835.0,272.8601,584892,2022,10,19,2,240.86,10.022419662874693,31.519999999999982,31.519999999999982,0.0,,237.73,250.37,28.930000000000007,,,,,0.026358506608951116,False,True,False,False,True,0.0
2022-10-19,nvda,11.879,12.35,11.834,12.051,523130610.0,12.0524,353213,2022,10,19,2,11.967,-0.7353555611264384,0.08399999999999963,0.08399999999999963,0.0,,11.618,12.492,0.516,,,,,0.0034044864029408872,False,True,False,False,True,0.0
2022-10-20,nflx,272.78,278.3755,266.38,268.16,17207104.0,272.1012,222490,2022,10,20,3,272.38,0.14685366032747282,-4.21999999999997,0.0,4.21999999999997,,262.66,279.3,11.995499999999993,,,,,0.022464248139344556,False,True,False,False,True,0.0
2022-10-20,googl,100.0,102.32,99.39,99.97,25323202.0,100.421,265648,2022,10,20,3,99.63,0.371374084111209,0.3400000000000034,0.3400000000000034,0.0,,98.9201,101.0183,2.9299999999999926,,,,,0.0,False,True,False,False,True,0.0
2022-10-20,meta,132.93,136.77,131.31,131.53,26356276.0,132.9425,269032,2022,10,20,3,133.23,-0.22517451024542945,-1.6999999999999886,0.0,1.6999999999999886,,132.22,137.0,5.460000000000008,,,,,-0.004725684377000439,False,True,False,False,True,0.0
2022-10-20,tsla,208.28,215.55,202.0,207.28,117759436.0,208.5758,1546084,2022,10,20,3,222.04,-6.197081606917665,-14.759999999999991,0.0,14.759999999999991,,217.78,222.93,15.780000000000001,,,,,-0.014145746900124212,False,True,False,False,True,0.0
2022-10-20,nvda,12.113,12.769,12.105,12.194,652397610.0,12.411,478080,2022,10,20,3,12.051,0.5144801261306009,0.14300000000000068,0.14300000000000068,0.0,,11.834,12.35,0.6639999999999997,,,,,0.006353292915870834,False,True,False,False,True,0.0
2022-10-20,aapl,143.02,145.89,142.65,143.39,64521989.0,144.2072,517760,2022,10,20,3,143.86,-0.5839010148755763,-0.4700000000000273,0.0,0.4700000000000273,,141.5,144.9492,3.2399999999999807,,,,,0.0017144856543037656,False,True,False,False,True,0.0
2022-10-20,amzn,113.83,118.24,113.51,115.25,48762204.0,116.1986,444457,2022,10,20,3,115.07,-1.077604936125831,0.18000000000000682,0.18000000000000682,0.0,,113.22,116.5932,4.72999999999999,,,,,0.003187216206776089,False,True,False,False,True,0.0
2022-10-21,nvda,12.0982,12.498,11.887,12.466,609494410.0,12.2786,423472,2022,10,21,4,12.194,-0.7856322781696012,0.27199999999999847,0.27199999999999847,0.0,,12.105,12.769,0.6109999999999989,,,,,0.011866633817853356,False,True,False,False,True,0.0
2022-10-21,meta,126.31,130.12,125.44,130.01,46348647.0,128.3255,388930,2022,10,21,4,131.53,-3.9686763476013076,-1.5200000000000102,0.0,1.5200000000000102,,131.31,136.77,5.8700000000000045,,,,,-0.007631130467714464,False,True,False,False,True,0.0
2022-10-21,nflx,268.95,290.75,265.68,289.57,24887315.0,282.6096,305098,2022,10,21,4,268.16,0.2946002386634783,21.409999999999968,21.409999999999968,0.0,,266.38,278.3755,25.069999999999993,,,,,0.04158639908728745,False,True,False,False,True,0.0
2022-10-21,tsla,206.415,214.66,203.8,214.44,75513754.0,210.2686,903060,2022,10,21,4,207.28,-0.41730991895021496,7.159999999999997,7.159999999999997,0.0,,202.0,215.55,10.859999999999985,,,,,-0.005659420456903097,False,True,False,False,True,0.0
2022-10-21,amzn,114.792,119.59,114.5,119.32,55660485.0,117.3135,488398,2022,10,21,4,115.25,-0.3973969631236418,4.069999999999993,4.069999999999993,0.0,,113.51,118.24,5.090000000000003,,,,,0.011861353009308906,False,True,False,False,True,0.0
2022-10-21,aapl,142.87,147.8479,142.649,147.27,86548459.0,145.5191,621571,2022,10,21,4,143.39,-0.3626473254759621,3.880000000000024,3.880000000000024,0.0,,142.65,145.89,5.198900000000009,,,,,0.00838856669428334,False,True,False,False,True,0.0
2022-10-21,googl,97.845,101.31,97.72,101.13,32458722.0,99.8221,313758,2022,10,21,4,99.97,-2.1256376913073916,1.1599999999999966,1.1599999999999966,0.0,,99.39,102.32,3.5900000000000034,,,,,0.0028841372451516856,False,True,False,False,True,0.0
2022-10-24,amzn,119.98,120.39,116.57,119.82,49515723.0,119.1007,492367,2022,10,24,0,119.32,0.5531344284277706,0.5,0.5,0.0,,114.5,119.59,3.8200000000000074,,,,,0.012906125593938556,False,True,False,False,True,0.0
2022-10-24,aapl,147.185,150.23,146.0,149.45,75981918.0,148.3743,653020,2022,10,24,0,147.27,-0.057717118218247876,2.1799999999999784,2.1799999999999784,0.0,,142.649,147.8479,4.22999999999999,,,,,0.012060576988967231,False,True,False,False,True,0.0
2022-10-24,googl,101.8,102.75,99.98,102.52,27176417.0,101.7629,291027,2022,10,24,0,101.13,0.662513596361114,1.3900000000000006,1.3900000000000006,0.0,,97.72,101.31,2.769999999999996,,,,,0.006296607239863694,False,True,False,False,True,0.0
2022-10-24,nvda,12.508,12.71,12.064,12.599,517457400.0,12.4453,413721,2022,10,24,0,12.466,0.33691641264239625,0.1330000000000009,0.1330000000000009,0.0,,11.887,12.498,0.6460000000000008,,,,,0.01451790746110182,False,True,False,False,True,0.0
2022-10-24,tsla,205.82,213.5,198.5863,211.25,100035871.0,205.6768,1305814,2022,10,24,0,214.44,-4.019772430516699,-3.1899999999999977,0.0,3.1899999999999977,,203.8,214.66,14.913700000000006,,,,,-0.00940548072457037,False,True,False,False,True,0.0
2022-10-24,nflx,290.23,290.49,280.36,282.45,13326418.0,284.2932,193393,2022,10,24,0,289.57,0.22792416341472777,-7.1200000000000045,0.0,7.1200000000000045,,265.68,290.75,10.129999999999995,,,,,0.03539948820017058,False,True,False,False,True,0.0
2022-10-24,meta,127.25,133.48,124.57,129.72,63537797.0,129.4538,550882,2022,10,24,0,130.01,-2.1229136220290656,-0.28999999999999204,0.0,0.28999999999999204,,125.44,130.12,8.909999999999997,,,,,-0.008189262966333044,False,True,False,False,True,0.0
2022-10-25,amzn,119.65,121.3152,118.95,120.6,50914609.0,120.1721,469716,2022,10,25,1,119.82,-0.14187948589550192,0.7800000000000011,0.7800000000000011,0.0,,116.57,120.39,2.3652000000000015,,,,,0.014527070267502884,False,True,False,False,True,0.0
2022-10-25,aapl,150.09,152.49,149.36,152.34,74682290.0,151.4347,581421,2022,10,25,1,149.45,0.4282368685179172,2.890000000000015,2.890000000000015,0.0,,146.0,150.23,3.1299999999999955,,,,,0.016844783715012746,False,True,False,False,True,0.0
2022-10-25,nflx,286.95,297.59,285.5501,291.02,15091918.0,292.4588,206773,2022,10,25,1,282.45,1.593202336696753,8.569999999999993,8.569999999999993,0.0,,280.36,290.49,12.039899999999989,,,,,0.042826232932925534,False,True,False,False,True,0.0
2022-10-25,googl,102.9,104.82,102.72,104.48,40606775.0,102.8906,413279,2022,10,25,1,102.52,0.37065938353493255,1.960000000000008,1.960000000000008,0.0,,99.98,102.75,2.0999999999999943,,,,,0.011029591587185195,False,True,False,False,True,0.0
2022-10-25,tsla,210.1,224.3498,210.0,222.415,96507870.0,219.9929,1050829,2022,10,25,1,211.25,-0.5443786982248566,11.164999999999992,11.164999999999992,0.0,,198.5863,213.5,14.349799999999988,,,,,0.0034690389686824474,False,True,False,False,True,0.0
2022-10-25,meta,130.875,138.35,130.59,137.51,38433219.0,135.5028,325937,2022,10,25,1,129.72,0.8903792784458853,7.789999999999992,7.789999999999992,0.0,,124.57,133.48,7.759999999999991,,,,,0.006389246915853408,False,True,False,False,True,0.0
2022-10-25,nvda,12.6935,13.3,12.664,13.261,505482330.0,13.1281,423344,2022,10,25,1,12.599,0.7500595285340195,0.661999999999999,0.661999999999999,0.0,,12.064,12.71,0.636000000000001,,,,,0.02729730804405739,False,True,False,False,True,0.0
2022-10-26,aapl,150.96,151.99,148.04,149.35,87883672.0,150.0488,694793,2022,10,26,2,152.34,-0.9058684521465077,-2.990000000000009,0.0,2.990000000000009,,149.36,152.49,3.950000000000017,,,,,0.011893336989306169,False,True,False,False,True,0.0
2022-10-26,nvda,12.869,13.388,12.708,12.896,535533290.0,13.0655,450250,2022,10,26,2,13.261,-2.9560364980016574,-0.36499999999999844,0.0,0.36499999999999844,,12.664,13.3,0.6799999999999997,,,,,0.02033570045190447,False,True,False,False,True,0.0
2022-10-26,googl,96.43,98.31,94.69,94.93,88179042.0,96.2824,933182,2022,10,26,2,104.48,-7.704823889739664,-9.549999999999997,0.0,9.549999999999997,,102.72,104.82,8.030000000000001,,,,,-0.01292970754232936,False,True,False,False,True,0.0
2022-10-26,nflx,290.04,305.63,288.04,298.62,15749252.0,299.9675,226805,2022,10,26,2,291.02,-0.33674661535287864,7.600000000000023,7.600000000000023,0.0,,285.5501,297.59,17.589999999999975,,,,,0.04921650849702064,False,True,False,False,True,0.0
2022-10-26,meta,131.68,135.55,128.53,129.82,89294679.0,123.3074,867982,2022,10,26,2,137.51,-4.239691658788436,-7.689999999999998,0.0,7.689999999999998,,130.59,138.35,7.02000000000001,,,,,-0.007996664898052008,False,True,False,False,True,0.0
2022-10-26,tsla,219.4,230.6,218.2,224.64,85327078.0,226.5717,922631,2022,10,26,2,222.415,-1.3555740395207128,2.2249999999999943,2.2249999999999943,0.0,,210.0,224.3498,12.400000000000006,,,,,0.005957341381562675,False,True,False,False,True,0.0
2022-10-26,amzn,116.0,119.3457,114.76,115.66,69002457.0,116.3567,645399,2022,10,26,2,120.6,-3.814262023217241,-4.939999999999998,0.0,4.939999999999998,,118.95,121.3152,4.585699999999989,,,,,0.004074961865330073,False,True,False,False,True,0.0
2022-10-27,nvda,13.63,13.838,13.122,13.176,583113080.0,13.3674,529598,2022,10,27,3,12.896,5.691687344913143,0.27999999999999936,0.27999999999999936,0.0,,12.708,13.388,0.7159999999999993,,,,,0.025694222789658494,False,True,False,False,True,0.0
2022-10-27,googl,94.52,95.43,91.8,92.22,60710859.0,92.9497,717132,2022,10,27,3,94.93,-0.4318971874012534,-2.710000000000008,0.0,2.710000000000008,,94.69,98.31,3.6300000000000097,,,,,-0.020162339351683156,False,True,False,False,True,0.0
2022-10-27,amzn,113.92,114.12,109.77,110.96,129580962.0,105.5936,1337216,2022,10,27,3,115.66,-1.5044094760504834,-4.700000000000003,0.0,4.700000000000003,,114.76,119.3457,4.990000000000009,,,,,-0.006295884315906497,False,True,False,False,True,0.0
2022-10-27,nflx,298.33,305.21,294.78,296.94,14612586.0,300.0956,201793,2022,10,27,3,298.62,-0.09711338825263427,-1.6800000000000068,0.0,1.6800000000000068,,288.04,305.63,10.430000000000007,,,,,0.04781934912552577,False,True,False,False,True,0.0
2022-10-27,meta,97.975,102.5,96.38,97.94,232316571.0,99.6124,1849372,2022,10,27,3,129.82,-24.530118625789555,-31.879999999999995,0.0,31.879999999999995,,128.53,135.55,32.150000000000006,,,,,-0.07780843176135877,False,False,False,False,False,0.0
2022-10-27,tsla,229.77,233.81,222.85,225.09,61632874.0,226.1389,740944,2022,10,27,3,224.64,2.2836538461538547,0.45000000000001705,0.45000000000001705,0.0,,218.2,230.6,10.960000000000008,,,,,0.0064575645756457245,False,True,False,False,True,0.0
2022-10-27,aapl,148.07,149.046,144.13,144.8,109161970.0,145.3119,944053,2022,10,27,3,149.35,-0.857047204553063,-4.549999999999983,0.0,4.549999999999983,,148.04,151.99,4.915999999999997,,,,,0.004160718637930438,False,True,False,False,True,0.0
2022-10-28,meta,99.58,100.85,97.51,99.2,95928306.0,99.3071,761635,2022,10,28,4,97.94,1.6744945885235785,1.2600000000000051,1.2600000000000051,0.0,,96.38,102.5,3.339999999999989,,,,,-0.07468701766420854,False,False,False,False,False,0.0
2022-10-28,nflx,297.7,301.19,292.2924,295.72,9948047.0,295.6644,147662,2022,10,28,4,296.94,0.2559439617431103,-1.2199999999999704,0.0,1.2199999999999704,,294.78,305.21,8.897600000000011,,,,,0.0467993047594395,False,True,False,False,True,0.0
2022-10-28,amzn,97.905,103.96,97.66,103.41,223038298.0,100.7597,1866116,2022,10,28,4,110.96,-11.765501081470797,-7.549999999999997,0.0,7.549999999999997,,109.77,114.12,12.11,,,,,-0.02389502762430934,False,True,False,False,True,0.0
2022-10-28,aapl,148.2,157.5,147.82,155.74,164762371.0,154.5822,1228075,2022,10,28,4,144.8,2.3480662983425216,10.939999999999998,10.939999999999998,0.0,,144.13,149.046,9.680000000000007,,,,,0.022354519537145845,False,True,False,False,True,0.0
2022-10-28,googl,92.27,96.55,92.13,96.29,43690986.0,94.7689,417091,2022,10,28,4,92.22,0.054218173931896985,4.070000000000007,4.070000000000007,0.0,,91.8,95.43,4.420000000000002,,,,,-0.009375318455110526,False,True,False,False,True,0.0
2022-10-28,nvda,13.104,13.85,13.061,13.834,520799930.0,13.5882,457504,2022,10,28,4,13.176,-0.5464480874317057,0.6579999999999995,0.6579999999999995,0.0,,13.122,13.838,0.7889999999999997,,,,,0.037827540626700906,False,True,False,False,True,0.0
2022-10-28,tsla,225.4,228.86,216.35,228.52,69152386.0,224.182,794354,2022,10,28,4,225.09,0.13772268870229087,3.430000000000007,3.430000000000007,0.0,,222.85,233.81,12.51000000000002,,,,,0.010237345658338337,False,True,False,False,True,0.0
2022-10-31,aapl,153.155,154.24,151.92,153.34,97932271.0,153.2791,726843,2022,10,31,0,155.74,-1.659817644792605,-2.4000000000000057,0.0,2.4000000000000057,,147.82,157.5,2.3200000000000216,,,,,0.01847844463229087,False,True,False,False,True,0.0
2022-10-31,nflx,295.13,297.6199,289.5,291.88,7505133.0,292.1372,116719,2022,10,31,0,295.72,-0.19951305288787857,-3.840000000000032,0.0,3.840000000000032,,292.2924,301.19,8.119899999999973,,,,,0.043558419307981655,False,True,False,False,True,0.0
2022-10-31,nvda,13.778,13.838,13.297,13.497,486340990.0,13.5183,402621,2022,10,31,0,13.834,-0.40479976868583734,-0.33699999999999974,0.0,0.33699999999999974,,13.061,13.85,0.5409999999999986,,,,,0.03169194406145359,False,True,False,False,True,0.0
2022-10-31,amzn,103.56,104.87,100.74,102.44,99248920.0,102.2496,755820,2022,10,31,0,103.41,0.14505366985784196,-0.9699999999999989,0.0,0.9699999999999989,,97.66,103.96,4.13000000000001,,,,,-0.026245201868380807,False,True,False,False,True,0.0
2022-10-31,googl,95.42,96.03,93.98,94.51,31665036.0,94.6342,295355,2022,10,31,0,96.29,-0.9035206148094388,-1.7800000000000011,0.0,1.7800000000000011,,92.13,96.55,2.049999999999997,,,,,-0.014037433155080214,False,True,False,False,True,0.0
2022-10-31,meta,98.22,99.32,92.6,93.16,121136644.0,94.2319,951643,2022,10,31,0,99.2,-0.9879032258064524,-6.040000000000006,0.0,6.040000000000006,,97.51,100.85,6.719999999999999,,,,,-0.08996478873239439,False,False,False,False,False,0.0
2022-10-31,tsla,226.19,229.85,221.94,227.54,61543761.0,226.6211,717881,2022,10,31,0,228.52,-1.0196044109924807,-0.9800000000000182,0.0,0.9800000000000182,,216.35,228.86,7.909999999999997,,,,,0.00916332878336934,False,True,False,False,True,0.0
2022-11-01,aapl,155.08,155.45,149.13,150.65,80379345.0,150.9807,650595,2022,11,1,1,153.34,1.134733272466426,-2.6899999999999977,0.0,2.6899999999999977,,151.92,154.24,6.319999999999993,,,,,0.014058554562205727,False,True,False,False,True,0.0
2022-11-01,nvda,13.811,13.925,13.519,13.543,432816900.0,13.6873,374869,2022,11,1,1,13.497,2.326442913239979,0.045999999999999375,0.045999999999999375,0.0,,13.297,13.838,0.4060000000000006,,,,,0.03253902717156221,False,True,False,False,True,0.0
2022-11-01,nflx,296.17,299.7,286.42,286.75,6916424.0,290.3235,113127,2022,11,1,1,291.88,1.4697821022338076,-5.1299999999999955,0.0,5.1299999999999955,,289.5,297.6199,13.279999999999973,,,,,0.03915577700479467,False,True,False,False,True,0.0
2022-11-01,googl,95.45,96.03,90.37,90.47,47161351.0,91.9048,542648,2022,11,1,1,94.51,0.9946037456353807,-4.040000000000006,0.0,4.040000000000006,,93.98,96.03,5.659999999999997,,,,,-0.024942239025414814,False,True,False,False,True,0.0
2022-11-01,meta,94.33,97.49,93.55,95.2,110094417.0,95.463,735796,2022,11,1,1,93.16,1.2559038213825646,2.0400000000000063,2.0400000000000063,0.0,,92.6,99.32,3.9399999999999977,,,,,-0.08471470947478627,False,False,False,False,False,0.0
2022-11-01,amzn,103.99,104.58,96.06,96.79,153370022.0,98.2156,1356112,2022,11,1,1,102.44,1.5130808278016383,-5.6499999999999915,0.0,5.6499999999999915,,100.74,104.87,8.519999999999996,,,,,-0.040364706999715005,False,True,False,False,True,0.0
2022-11-01,tsla,234.05,237.3951,227.28,227.82,62688822.0,230.7892,701489,2022,11,1,1,227.54,2.8610354223433276,0.28000000000000114,0.28000000000000114,0.0,,221.94,229.85,10.115100000000012,,,,,0.009470671109421347,False,True,False,False,True,0.0
2022-11-02,meta,94.205,95.2,90.48,90.54,71794472.0,92.9141,587097,2022,11,2,2,95.2,-1.0451680672268981,-4.659999999999997,0.0,4.659999999999997,,93.55,97.49,4.719999999999999,,,,,-0.09684744857066518,False,False,False,False,False,0.0
2022-11-02,nvda,13.85,14.21,13.2112,13.219,672627840.0,13.7772,574395,2022,11,2,2,13.543,2.2668537251716803,-0.32399999999999984,0.0,0.32399999999999984,,13.519,13.925,0.998800000000001,,,,,0.026506551957621416,False,True,False,False,True,0.0
2022-11-02,aapl,148.945,152.17,145.0,145.03,93604623.0,148.2186,788400,2022,11,2,2,150.65,-1.1317623630932694,-5.6200000000000045,0.0,5.6200000000000045,,149.13,155.45,7.1699999999999875,,,,,0.004557472863902068,False,True,False,False,True,0.0
2022-11-02,amzn,97.315,97.74,92.01,92.12,135730798.0,94.8311,1199947,2022,11,2,2,96.79,0.5424114061369778,-4.670000000000002,0.0,4.670000000000002,,96.06,104.58,5.72999999999999,,,,,-0.052620076732553034,False,False,False,False,False,0.0
2022-11-02,googl,90.94,91.18,86.88,86.97,57038282.0,89.1239,663505,2022,11,2,2,90.47,0.5195092295788628,-3.5,0.0,3.5,,90.37,96.03,4.300000000000011,,,,,-0.03477051460361613,False,True,False,False,True,0.0
2022-11-02,nflx,286.4,287.33,272.84,273.0,10367620.0,279.417,174619,2022,11,2,2,286.75,-0.12205754141239034,-13.75,0.0,13.75,,286.42,299.7,14.490000000000009,,,,,0.026925303995367744,False,True,False,False,True,0.0
2022-11-02,tsla,226.04,227.8699,214.82,214.98,63070293.0,222.012,802301,2022,11,2,2,227.82,-0.78131858484769,-12.840000000000003,0.0,12.840000000000003,,227.28,237.3951,13.049900000000008,,,,,-0.00503073699721418,False,True,False,False,True,0.0
2022-11-03,tsla,211.36,221.2,210.14,215.31,56538848.0,216.3383,644110,2022,11,3,3,214.98,-1.6838775700064978,0.3300000000000125,0.3300000000000125,0.0,46.60504201680673,214.82,227.8699,11.060000000000002,,,,46.60504201680673,-0.004647310541572802,False,True,False,False,True,0.0
2022-11-03,nflx,271.25,276.29,268.8,269.06,7057350.0,272.2566,121945,2022,11,3,3,273.0,-0.6410256410256387,-3.9399999999999977,0.0,3.9399999999999977,60.48669467787116,272.84,287.33,7.490000000000009,,,,60.48669467787116,0.023300140034230643,False,True,False,False,True,0.0
2022-11-03,googl,86.32,86.52,83.34,83.43,61288019.0,84.7389,639474,2022,11,3,3,86.97,-0.7473841554559102,-3.539999999999992,0.0,3.539999999999992,27.015008337965554,86.88,91.18,3.539999999999992,,,,27.015008337965554,-0.045092693565976005,False,True,False,False,True,0.0
2022-11-03,meta,90.08,90.4576,88.41,88.91,60664012.0,89.357,503016,2022,11,3,3,90.54,-0.5080627347029076,-1.6300000000000097,0.0,1.6300000000000097,16.89892914771893,90.48,95.2,2.0700000000000074,,,,16.89892914771893,-0.10121103386409508,False,False,False,False,False,0.0
2022-11-03,amzn,92.47,93.5,89.02,89.3,136651803.0,90.382,1217237,2022,11,3,3,92.12,0.379939209726432,-2.8200000000000074,0.0,2.8200000000000074,19.90661096092404,92.01,97.74,4.480000000000004,,,,19.90661096092404,-0.06029346595105611,False,False,False,False,False,0.0
2022-11-03,aapl,142.06,142.8,138.75,138.88,97917166.0,140.1145,871800,2022,11,3,3,145.03,-2.0478521685168616,-6.150000000000006,0.0,6.150000000000006,46.180480415494486,145.0,152.17,6.25,,,,46.180480415494486,-0.0062746631590173685,False,True,False,False,True,0.0
2022-11-03,nvda,13.043,13.781,12.956,13.421,500064860.0,13.4271,409161,2022,11,3,3,13.219,-1.331416899916793,0.20199999999999996,0.20199999999999996,0.0,71.38075313807533,13.2112,14.21,0.8250000000000011,,,,71.38075313807533,0.030285669129558657,False,True,False,False,True,0.0
2022-11-04,nflx,272.02,274.97,255.32,260.79,11124694.0,261.9374,188752,2022,11,4,4,269.06,1.1001263658663385,-8.269999999999982,0.0,8.269999999999982,56.4035588931516,268.8,276.29,19.650000000000034,,,,56.4035588931516,0.015507323726501765,False,True,False,False,True,0.0
2022-11-04,nvda,13.986,14.229,13.697,14.156,612575910.0,13.9845,509022,2022,11,4,4,13.421,4.209820430668376,0.7350000000000012,0.7350000000000012,0.0,76.25000000000003,12.956,13.781,0.532,,,,76.25000000000003,0.043541698663799644,False,True,False,False,True,0.0
2022-11-04,googl,85.4,86.64,83.71,86.58,51124904.0,85.5307,489003,2022,11,4,4,83.43,2.361260937312726,3.1499999999999915,3.1499999999999915,0.0,32.89036544850498,83.34,86.52,2.930000000000007,,,,32.89036544850498,-0.035888501742160295,False,True,False,False,True,0.0
2022-11-04,meta,90.35,91.39,88.09,90.79,55605061.0,89.7507,437599,2022,11,4,4,88.91,1.6196153413564174,1.8800000000000097,1.8800000000000097,0.0,19.129193433261946,88.41,90.4576,3.299999999999997,,,,19.129193433261946,-0.09618378330294003,False,False,False,False,False,0.0
2022-11-04,aapl,142.09,142.67,134.38,138.38,140494796.0,137.3583,1161631,2022,11,4,4,138.88,2.311347926267282,-0.5,0.0,0.5,45.68614857632199,138.75,142.8,8.289999999999992,,,,45.68614857632199,-0.007176181487944688,False,True,False,False,True,0.0
2022-11-04,tsla,222.6,223.8,203.08,207.47,98618712.0,211.1258,1202728,2022,11,4,4,215.31,3.3858158004737238,-7.840000000000003,0.0,7.840000000000003,41.17909117909119,210.14,221.2,20.72,,,,41.17909117909119,-0.013916873623541659,False,True,False,False,True,0.0
2022-11-04,amzn,91.49,92.44,88.04,90.98,128579836.0,90.1098,1000081,2022,11,4,4,89.3,2.4524076147816265,1.6800000000000068,1.6800000000000068,0.0,23.082369601132868,89.02,93.5,4.3999999999999915,,,,23.082369601132868,-0.055696635249304016,False,False,False,False,False,0.0
